file_name,millis
frames/mark/875.png,1544430977907
frames/mark/876.png,1544430977925
frames/mark/877.png,1544430977946
frames/mark/878.png,1544430977964
frames/mark/879.png,1544430977984
frames/mark/880.png,1544430978009
frames/mark/881.png,1544430978027
frames/mark/882.png,1544430978047
frames/mark/883.png,1544430978070
frames/mark/884.png,1544430978089
frames/mark/885.png,1544430978109
frames/mark/886.png,1544430978127
frames/mark/887.png,1544430978147
frames/mark/888.png,1544430978166
frames/mark/889.png,1544430978184
frames/mark/890.png,1544430978210
frames/mark/891.png,1544430978228
frames/mark/892.png,1544430978249
frames/mark/893.png,1544430978268
frames/mark/894.png,1544430978297
frames/mark/895.png,1544430978326
frames/mark/896.png,1544430978346
frames/mark/897.png,1544430978365
frames/mark/898.png,1544430978386
frames/mark/899.png,1544430978409
frames/mark/900.png,1544430978428
frames/mark/901.png,1544430978452
frames/mark/902.png,1544430978472
frames/mark/903.png,1544430978492
frames/mark/904.png,1544430978515
frames/mark/905.png,1544430978537
frames/mark/906.png,1544430978559
frames/mark/907.png,1544430978578
frames/mark/908.png,1544430978597
frames/mark/909.png,1544430978619
frames/mark/910.png,1544430978639
frames/mark/911.png,1544430978658
frames/mark/912.png,1544430978678
frames/mark/913.png,1544430978697
frames/mark/914.png,1544430978718
frames/mark/915.png,1544430978737
frames/mark/916.png,1544430978757
frames/mark/917.png,1544430978778
frames/mark/918.png,1544430978797
frames/mark/919.png,1544430978817
frames/mark/920.png,1544430978838
frames/mark/921.png,1544430978859
frames/mark/922.png,1544430978878
frames/mark/923.png,1544430978896
frames/mark/924.png,1544430978916
frames/mark/925.png,1544430978937
frames/mark/926.png,1544430978957
frames/mark/927.png,1544430978980
frames/mark/928.png,1544430979010
frames/mark/929.png,1544430979037
frames/mark/930.png,1544430979072
frames/mark/931.png,1544430979095
frames/mark/932.png,1544430979120
frames/mark/933.png,1544430979143
frames/mark/934.png,1544430979163
frames/mark/935.png,1544430979183
frames/mark/936.png,1544430979206
frames/mark/937.png,1544430979224
frames/mark/938.png,1544430979243
frames/mark/939.png,1544430979263
frames/mark/940.png,1544430979314
frames/mark/941.png,1544430979337
frames/mark/942.png,1544430979359
frames/mark/943.png,1544430979379
frames/mark/944.png,1544430979399
frames/mark/945.png,1544430979424
frames/mark/946.png,1544430979445
frames/mark/947.png,1544430979465
frames/mark/948.png,1544430979489
frames/mark/949.png,1544430979515
frames/mark/950.png,1544430979535
frames/mark/951.png,1544430979555
frames/mark/952.png,1544430979574
frames/mark/953.png,1544430979593
frames/mark/954.png,1544430979612
frames/mark/955.png,1544430979631
frames/mark/956.png,1544430979651
frames/mark/957.png,1544430979671
frames/mark/958.png,1544430979690
frames/mark/959.png,1544430979711
frames/mark/960.png,1544430979730
frames/mark/961.png,1544430979752
frames/mark/962.png,1544430979774
frames/mark/963.png,1544430979794
frames/mark/964.png,1544430979816
frames/mark/965.png,1544430979838
frames/mark/966.png,1544430979858
frames/mark/967.png,1544430979879
frames/mark/968.png,1544430979898
